name,ipadress,image,evaluate,grade,comments,bcategory_id,adress,price,longitude,latitude,badress_id
翠峰苑火锅烧烤（振兴路店）,http://www.meituan.com/meishi/1423347/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,1779,4,东昌府区振兴西路教师新村1号楼（三里铺小区南门对面）,36,116.005492,36.451256,1
东方豪客（购物中心店）,http://www.meituan.com/meishi/99654845/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1770,11,东昌府区东昌东路新金鼎购物中心5楼,52,116.255045,36.350969,1
宏发园（新华店）,http://www.meituan.com/meishi/6406431/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1759,2,人民医院青年路与新华路交叉口东北角（市医院路口东北角）,13,115.796872,36.123894,3
木瑾紫菜包饭,http://www.meituan.com/meishi/41930521/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,1749,3,高唐县银座广场天齐庙商城北门西,10,115.681897,36.239452,8
米琪蛋糕,http://www.meituan.com/meishi/40910507/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,1735,2,高唐县官道北路齐鲁银行北20米,15,116.240479,36.886718,8
海中捞自助餐厅,http://www.meituan.com/meishi/113025167/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,1730,6,开发区开发区振华购物中心南邻荣富中心6楼,49,116.003898,36.456377,9
我家牛排自助餐厅,http://www.meituan.com/meishi/92030085/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.3,1728,1,东昌府区柳园路新东方广场北区二楼,61,115.995699,36.462505,1
红番茄,http://www.meituan.com/meishi/4149583/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1716,11,东阿县曙光街与前进街交叉口向东50米路南,23,115.804228,36.112359,6
白家糕点蛋糕世界（东昌路店）,http://www.meituan.com/meishi/67402/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.4,1712,2,东昌府区东昌东路六中对过内燃机大门东侧（华夏银行旁）,16,116.009465,36.46363,1
重庆鸡公煲（金鼎店）,http://www.meituan.com/meishi/2413988/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,1707,3,东昌府区柳园南路与育新街路口东100米路南,19,115.673982,36.244655,1
V尚餐厅,http://www.meituan.com/meishi/2467557/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,1704,9,开发区黄山路4号,42,115.540837,36.536357,9
蒸香鸭,http://www.meituan.com/meishi/51822771/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,1692,3,东阿县前进街东阿一中东门对过,18,115.540837,36.536357,6
北京果木烤鸭（冠县店）,http://www.meituan.com/meishi/6875776/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1690,7,冠县工业路中段绿源蔬菜超市斜对过路西,30,115.995767,36.466195,7
云南过桥米线（聊大东门店）,http://www.meituan.com/meishi/2446577/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,1679,3,东昌府区聊大西校东门农行北邻（近聊城市中医院）,21,116.844854,36.314446,1
湖西果木烤鸭,http://www.meituan.com/meishi/5703690/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,1666,7,东昌府区昌润路与聊堂路交叉口西南角湖西农贸市场北门口,24,115.995054,36.469244,1
东方肥牛王（东阿店）,http://www.meituan.com/meishi/3317995/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1665,4,东阿县阿胶街中段路南,33,116.008439,36.474357,6
卡布奇诺,http://www.meituan.com/meishi/1537279/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.3,1652,2,东昌府区花园路与文化路交叉口工商银行北20米41-8号,20,116.844854,36.314446,1
曼德夫（阳谷店）,http://www.meituan.com/meishi/4350081/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,1643,3,阳谷育才街红楼酒家东临,14,115.995699,36.462505,4
白家蛋糕烘焙（兴华路店）,http://www.meituan.com/meishi/67401/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,1643,2,东昌府区兴华路五星百货与兴华路交叉口往西150米路北,16,115.980439,36.462897,1
蜜菓の蜜制鲜饮（女人街店）,http://www.meituan.com/meishi/4602305/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,1642,2,东昌府区柳园路与女人街交叉口西100米路南,10,115.993803,36.459631,1
朝天门（前进街店）,http://www.meituan.com/meishi/4351961/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,1642,4,东阿县北关农贸市场中心向北50米,35,115.995709,36.462525,6
萨公主现烤披萨（育新街店）,http://www.meituan.com/meishi/93010254/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,1623,11,东昌府区育新街与花园路交叉口西200米路南,15,116.014872,36.468996,1
曼德夫（新城邦店）,http://www.meituan.com/meishi/42071398/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,1619,3,东昌府区京济路尚东新城邦门口,13,115.995823,36.467593,1
高第街56号港式餐厅（美食岛店）,http://www.meituan.com/meishi/5744430/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1619,9,东昌府区南关街美食岛2-1号,50,115.976466,36.462312,1
德庄火锅（民生路店）,http://www.meituan.com/meishi/42342623/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,1615,4,茌平民生路与迎宾大道交叉口东南角,54,115.995823,36.467593,2
初客牛排,http://www.meituan.com/meishi/41909696/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,1592,11,亿沣购物广场中心街路桂和小区A15号,27,116.25309,36.338372,2
沸腾鱼乡,http://www.meituan.com/meishi/1269934/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,1588,9,东昌府区振兴东路振兴路小学对面,30,116.002008,36.475067,1
吃不了兜着走五哥涮肉,http://www.meituan.com/meishi/91896912/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,1547,4,东昌府区振兴西路育红小学东50米路南（原吃不了兜着走家常菜西50米）,30,116.008865,36.456728,1
意大利烘焙（一中店）,http://www.meituan.com/meishi/5955321/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,1540,2,茌平顺河街南首路东,32,115.995118,36.474113,2
藤上花蒸包坊,http://www.meituan.com/meishi/153327868/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,1522,3,开发区星光路荣富中心对过路南,18,115.976656,36.459902,9
乐客士汉堡冷饮,http://www.meituan.com/meishi/4932804/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,1521,3,东昌府区聊城职业技术学院南门对面,16,116.050806,36.468258,1
棒约翰比萨（聊城银座店）,http://www.meituan.com/meishi/6597879/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,1507,11,东昌府区柳园南路19号银座购物广场一层,57,115.979216,36.468853,1
运河古都风情菜,http://www.meituan.com/meishi/103898907/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1507,8,东昌府区兴华西路与昌润路交口向东500米路南,36,115.452037,36.488312,1
皇家5号海鲜自助餐厅（阳谷店）,http://www.meituan.com/meishi/156639435/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.7,1497,6,阳谷谷山路与景阳路交口好乐家购物中心4楼,60,115.79526,36.114882,4
从前漫咖啡馆,http://www.meituan.com/meishi/40265156/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.1,1478,11,东昌府区古楼南大街南城墙向北50米路西,51,115.682898,36.24165,1
食语贝斯特BestCake,http://www.meituan.com/meishi/2474145/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,1459,2,东昌府区利民路与柳园路交叉口西北角20米,17,116.254901,36.585852,1
李二鲜鱼,http://www.meituan.com/meishi/42128906/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,1442,4,汽车站红星路新汽车站东200米路南,39,115.995201,36.49124,3
麦吉利烘焙坊,http://www.meituan.com/meishi/5529367/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,1441,2,阳谷柴庄步行街北头路北（阳谷电视台旁）,15,115.992376,36.463193,4
聊大铁锅焖面,http://www.meituan.com/meishi/75709046/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,1436,3,开发区聊城大学东校美食街中段大学生之家二楼,15,116.005929,36.478237,9
筋头巴脑（开发区店）,http://www.meituan.com/meishi/92316078/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,1436,4,开发区御润财富城西门东50米路北（C区517号）,38,115.792332,36.108793,9
麦香坊西饼屋,http://www.meituan.com/meishi/4924601/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,1432,2,东阿县青年街中国银行斜对面,11,115.734966,36.840486,6
火锅城宫廷护心肉（聊大店）,http://www.meituan.com/meishi/5468436/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,1416,4,东昌府区聊大北门向西200米路南（中国公证处楼下）,27,116.258582,36.343835,1
乐享披萨,http://www.meituan.com/meishi/51989718/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1414,11,运河半岛新华路招待所桥北头向东100米清泉网络会所内,20,115.995908,36.466737,3
金典烘焙,http://www.meituan.com/meishi/4763177/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1412,2,东昌府区聊位路14号,33,115.686096,36.242437,1
鲁西南老牌坊（金鼎店）,http://www.meituan.com/meishi/70281535/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1407,8,东昌府区柳园路金鼎五楼,56,115.981527,36.473625,1
佳米洛（高唐店）,http://www.meituan.com/meishi/92336695/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1404,3,高唐县金城东路时风宾馆东门北侧,11,115.995431,36.478106,8
第1佳大鸡排（经一路店）,http://www.meituan.com/meishi/41828975/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,1401,3,运河半岛经一路锦绣青城西门南28米路东,11,115.995401,36.464743,3
菌王府火锅店,http://www.meituan.com/meishi/4440495/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,1398,4,东昌府区汇金街与振兴西路交叉口向南100米路东（兴华大酒店向北100米路东）,49,116.844854,36.314446,1
八丑蛋糕房,http://www.meituan.com/meishi/5308524/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,1393,2,阳谷清河西路与谷山路交叉口金三角美食对过路南,20,115.443923,36.487406,4
李二鲜鱼（振兴店）,http://www.meituan.com/meishi/80777633/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1390,4,东昌府区振兴西路9号,42,115.995201,36.49124,1
田麦235蛋糕外送,http://www.meituan.com/meishi/6448944/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.6,1384,2,茌平顺河街农行大表南20米路东,11,116.254579,36.587074,2
金天力蛋糕,http://www.meituan.com/meishi/42512827/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1378,2,莘县新华路中心市场东门北邻（马大夫门诊旁）,23,115.995908,36.466737,5
多禾馅饼（汽车站店）,http://www.meituan.com/meishi/6745935/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,1376,3,汽车站红星路东首,8,116.005278,36.487486,3
重庆鸡公煲（开发区创业大厦店）,http://www.meituan.com/meishi/41704538/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1376,3,开发区创业大厦正南篮球场东临（鼎香园土豆粉隔壁）,16,115.996267,36.465844,9
Anylove烘焙坊,http://www.meituan.com/meishi/6808555/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,1375,2,东昌府区兴华路与健康路交叉口西南角,27,115.977583,36.469736,1
意大利烘焙（振兴路店）,http://www.meituan.com/meishi/4543904/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,1366,2,京都购物广场振兴路北关小学东临,34,115.672168,36.243714,1
韩味小厨,http://www.meituan.com/meishi/5192379/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.5,1351,10,东昌府区利民西路太阳花酒店对面胡同内,13,116.273506,36.337656,1
贝斯特蛋糕（水晶城店）,http://www.meituan.com/meishi/4354921/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,1347,2,东昌府区建设东路亿沣超市西邻,18,116.00159,36.463489,1
卡西雅面包烘焙坊,http://www.meituan.com/meishi/40303701/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1338,2,东阿县青年街与文化街交叉口向北50米路西,7,115.992048,36.450019,6
大清花饺子,http://www.meituan.com/meishi/3258988/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,1336,12,汽车站红星路荣食方西行10米（联通公司对面）,40,115.741772,36.854964,3
味道老西安,http://www.meituan.com/meishi/4893135/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,1330,3,东昌府区汇金街与兴华西路交叉口东北角（近星光大道KTV）,39,115.73006,36.42501,1
骨里香熟食,http://www.meituan.com/meishi/42254305/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.8,1318,3,莘县政府街与通运路交叉口向北60米路西,15,115.721325,36.845106,5
姚树林麻辣鱼,http://www.meituan.com/meishi/5397142/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,1316,9,东昌府区后菜市街8-56号（原夜潮98bar）,25,115.976466,36.460716,1
东方肥牛王（莘县店）,http://www.meituan.com/meishi/41929954/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,1305,4,莘县国土局路口北200米路东（中央华府西门北临）,50,115.99015,36.455758,5
君悦肥牛,http://www.meituan.com/meishi/3316988/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1298,4,莘县伊园街中医院东200米路北,46,115.995201,36.49124,5
渝新干锅辣鸭头（青年街店）,http://www.meituan.com/meishi/5919251/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,1298,9,东阿县青年街与阿胶街交叉路口南50米路东,20,115.907706,36.45583,6
二掌柜面馆,http://www.meituan.com/meishi/4580222/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1295,3,东昌府区东昌路凤凰台路口往北100米路西,10,116.844854,36.314446,1
雪景酥鱼,http://www.meituan.com/meishi/6643363/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1292,3,临清经一路锦绣青城回迁楼南门斜对过,20,115.382986,35.830054,3
大师傅烘焙坊（新华街店）,http://www.meituan.com/meishi/5831119/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.7,1291,2,莘县政府街与新华路交叉口往北300米路西,20,115.671918,36.242671,5
孟记油泼面裤带面（开发区店）,http://www.meituan.com/meishi/66063559/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1279,5,开发区振华购物中心西行88米路北,13,115.450523,36.486458,9
李二鲜鱼火锅（开发区店）,http://www.meituan.com/meishi/51552394/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1271,4,开发区聊城高新区华山路凤凰公园对面,48,115.995908,36.466737,9
梁记鸡公煲,http://www.meituan.com/meishi/6404038/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.9,1269,9,运河半岛经一路锦秀青城33号商铺（大家捞向北58米路东）,15,115.997935,36.444046,3
康源烘焙工坊（文化南路店）,http://www.meituan.com/meishi/4136898/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,4,1263,2,亿沣购物广场中心街与文化南路交汇处（亿沣超市南十字路口）西50米路南,21,116.247261,36.583112,2
过桥缘（宝福邻购物中心店）,http://www.meituan.com/meishi/1571016/,http://127.0.0.1:8000/static/img/meishi.jpg,一般,3.5,1258,3,阳谷中天商贸城谷山路宝福邻购物中心一层,29,115.96482,36.466619,4
大师傅烘焙坊（步行街店）,http://www.meituan.com/meishi/6824056/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.7,1256,2,莘县诺德茂步行街北首（靠近莘县教育局）,20,115.675303,36.244599,5
德克士（亿沣广场店）,http://www.meituan.com/meishi/99079284/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.6,1253,3,东昌府区亿沣生活广场,20,115.991482,36.478261,1
贝斯特蛋糕世界（总店）,http://www.meituan.com/meishi/1269999/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,1247,2,东昌府区东昌西路青年林建行对面,15,116.005929,36.478237,1
贝斯特蛋糕（兴华西路店）,http://www.meituan.com/meishi/6021526/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,1247,2,东昌府区兴华西路73号造纸厂门口,19,115.677848,36.242041,1
福满客重庆鸡公煲（中天商贸城店）,http://www.meituan.com/meishi/5077246/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.8,1193,3,阳谷中天商贸城阳谷中天商贸城内（路北）,20,115.79865,36.124581,4
8点半蛋糕店（东昌路店）,http://www.meituan.com/meishi/40109246/,http://p0.meituan.net/mogu/f814ab088a5f5d28f48b111d62085fec193706.jpg@380w_214h_1e_1c,很好,5,1185,2,"开发区东昌东路昌润莲城对过,馨安公寓门口东",100,115.984922,36.487894,9
谷记经典现烘工房（一中店）,http://www.meituan.com/meishi/40951092/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,4.7,1179,2,阳谷中天商贸城狮子楼路阳谷一中对过农商银行南侧10米,40,115.45323,36.493744,4
柔时的小板凳吧式火锅,http://www.meituan.com/meishi/42009210/,http://127.0.0.1:8000/static/img/meishi.jpg,很好,5,1176,4,莘县通运路与商业街交叉口西南角,54,115.873503,36.146774,5
李二鲜鱼火锅,http://www.meituan.com/meishi/64607862/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.4,1170,4,阳谷中天商贸城谷山路汉庭酒店西临,40,115.796865,36.123845,4
萨公主披萨屋（高唐店）,http://www.meituan.com/meishi/105294759/,http://127.0.0.1:8000/static/img/meishi.jpg,不错,3.9,1167,11,高唐县天齐庙步行街好时光对过,15,115.995043,36.444421,8
品客蛋糕,http://www.meituan.com/meishi/41929436/,http://127.0.0.1:8000/static/img/meishi.jpg,好,4.2,1167,2,莘县振兴街希望小学西30米路南,17,115.686307,36.241567,5
